trip_id,time,address,longitude,latitude,dropoff_id
159282,2012-05-07 19:57:00,Brighton Ave @ Gardner St Boston Ma,-71.130717,42.35279,128800
159283,2012-05-07 17:48:00,532 Boylston St Boston Ma 02116,-71.07528,42.35065,128801
159284,2012-05-07 17:49:00,Unnamed Road Boston Ma,-71.0195,42.362762,128802
159285,2012-05-07 17:49:00,50 Belvidere St Boston Ma 02115,-71.085253,42.346192,128803
159286,2012-05-07 17:49:00,190 Boylston St Boston Ma 02116,-71.068932,42.35251,128804
159287,2012-05-07 17:49:00,Fairfield St Boston Ma,-71.082612,42.35077,128805
159288,2012-05-07 17:50:00,80 Boylston St Boston Ma 02116,-71.06473,42.352332,128806
159289,2012-05-07 17:50:00,80 Federal St Boston Ma 02110,-71.056242,42.355208,128807
159290,2012-05-07 17:50:00,Unnamed Road Boston Ma,-71.041113,42.349012,128808
159291,2012-05-07 17:50:00,190 Canal St Boston Ma 02114,-71.061025,42.365475,128809
159292,2012-05-07 17:50:00,127 Arlington St Boston Ma 02116,-71.069518,42.348823,128810
159293,2012-05-07 17:50:00,30 S Charles St Boston Ma 02116,-71.067073,42.351457,128811
159295,2012-05-07 17:51:00,830 Boylston St Boston Ma 02199,-71.082773,42.348603,128812
159296,2012-05-07 17:51:00,168 Cambridge St Boston Ma 02114,-71.06495,42.3613,128813
159297,2012-05-07 17:51:00,70 N North Grove St Boston Ma,-71.068733,42.362,128814
159299,2012-05-07 19:57:00,233 Hanover St Boston Ma 02113,-71.054907,42.363258,128815
159300,2012-05-07 19:57:00,561 Tremont St Boston Ma 02118,-71.072067,42.343868,128816
159301,2012-05-07 19:57:00,279 Cambridge St Boston Ma,-71.068625,42.361212,128817
159302,2012-05-07 19:58:00,27 Beacon St Boston Ma,-71.063347,42.357693,128818
159303,2012-05-07 19:58:00,Unnamed Road Boston Ma,-71.120378,42.364627,128819
159305,2012-05-07 19:58:00,Unnamed Road Boston Ma,-71.120465,42.364413,128821
159306,2012-05-07 17:52:00,Commonwealth Ave Boston Ma,-71.114467,42.350837,128822
159307,2012-05-07 17:52:00,680 Boylston St Boston Ma 02116,-71.079213,42.349722,128823
159310,2012-05-07 17:52:00,1220 Commonwealth Ave Boston Ma,-71.130937,42.350683,128824
159312,2012-05-07 17:52:00,438 Atlantic Ave Boston Ma 02110,-71.052502,42.354245,128825
159313,2012-05-07 17:52:00,Unnamed Road Boston Ma,-71.060227,42.349147,128826
159314,2012-05-07 17:52:00,Unnamed Road Boston Ma,-71.080452,42.3472,128827
159315,2012-05-07 17:52:00,Unnamed Road Boston Ma,-71.098958,42.342877,128828
159317,2012-05-07 17:53:00,80 Federal St Boston Ma 02110,-71.05647,42.355343,128829
159318,2012-05-07 17:53:00,91 Broad St Boston Ma 02110,-71.052432,42.357453,128830
159319,2012-05-07 17:53:00,Unnamed Road Boston Ma,-71.050932,42.355665,128831
159320,2012-05-07 17:53:00,Unnamed Road Boston Ma,-71.018667,42.369143,128832
159321,2012-05-07 19:58:00,720 Atlantic Ave Boston Ma 02111,-71.056015,42.35141,128833
159322,2012-05-07 19:59:00,820 Boylston St Boston Ma 02199,-71.082592,42.348655,128834
159323,2012-05-07 19:59:00,I-90 @ Dartmouth St Boston Ma,-71.07611,42.347843,128835
159326,2012-05-05 21:23:00,Commonwealth Ave @ Beacon St Boston Ma,-71.097583,42.349097,128836
159327,2012-05-05 21:23:00,1390 Washington St Boston Ma 02118,-71.070315,42.341077,128837
159328,2012-05-05 21:23:00,I-90 @ Unnamed Road Boston Ma,-71.079978,42.347618,128838
159329,2012-05-07 20:00:00,190 Boylston St Boston Ma 02116,-71.067685,42.352402,128839
159331,2012-05-07 20:00:00,18 Congress St Boston Ma 02109,-71.056507,42.358702,128840
159332,2012-05-07 20:00:00,710 Boylston St Boston Ma 02116,-71.080028,42.34951,128841
159333,2012-05-07 20:01:00,95 Huntington Ave Boston Ma,-71.079473,42.347075,128842
159334,2012-05-07 20:01:00,Unnamed Road Boston Ma,-71.018993,42.369377,128843
159335,2012-05-07 17:53:00,Unnamed Road Boston Ma,-71.018575,42.369395,128844
159336,2012-05-07 17:54:00,Unnamed Road Boston Ma,-71.084605,42.3459,128845
159337,2012-05-07 17:54:00,60 N North Grove St Boston Ma,-71.06873,42.361953,128846
159338,2012-05-07 20:01:00,53 Fargo St Boston Ma 02210,-71.043518,42.346117,128847
159339,2012-05-07 20:01:00,650 Massachusetts Ave Boston Ma 02118,-71.07675,42.336518,128848
159340,2012-05-07 20:00:00,110 Belvidere St Boston Ma 02115,-71.082758,42.345897,128849
159341,2012-05-07 20:02:00,3 St Albans Rd Boston Ma 02115,-71.106173,42.33491,128850
159342,2012-05-07 17:54:00,540 Boylston St Boston Ma 02116,-71.075312,42.350628,128851
159343,2012-05-07 17:54:00,I-90 @ Unnamed Road Boston Ma,-71.08063,42.347235,128852
159344,2012-05-07 20:02:00,I-90 @ Unnamed Road Boston Ma,-71.079625,42.34754,128853
159345,2012-05-07 20:02:00,692 Atlantic Ave Boston Ma 02111,-71.05593,42.351868,128854
159346,2012-05-07 20:02:00,790 Boylston St Boston Ma 02199,-71.082122,42.348775,128855
159347,2012-05-07 20:02:00,270 Summer St Boston Ma 02210,-71.050217,42.350247,128856
159348,2012-05-07 20:02:00,622 Boylston St Boston Ma 02116,-71.07742,42.35006,128857
159349,2012-05-07 20:03:00,107 Milk St Boston Ma 02109,-71.054878,42.357257,128858
159350,2012-05-07 20:03:00,10 Devonshire St Boston Ma 02109,-71.057272,42.35884,128859
159351,2012-05-07 17:54:00,80 Beacon St Boston Ma,-71.070865,42.35593,128860
159352,2012-05-07 17:55:00,30 Boates Ct Boston Ma 02110,-71.052423,42.356048,128861
159353,2012-05-07 17:55:00,250 Franklin St Boston Ma 02110,-71.054172,42.356297,128862
159354,2012-05-07 17:55:00,Battery Wharf Boston Ma,-71.050418,42.367052,128863
159357,2012-05-05 21:24:00,30 Exeter St Boston Ma 02116,-71.079903,42.35023,128864
159359,2012-05-05 21:24:00,290 W Broadway Boston Ma 02127,-71.050937,42.33884,128865
159361,2012-05-05 21:24:00,97 Congress St Boston Ma 02109,-71.057063,42.359762,128866
159362,2012-05-05 21:24:00,62 Huntington Ave Boston Ma,-71.079478,42.347223,128867
159363,2012-05-07 17:55:00,440 Huntington Ave Boston Ma,-71.092165,42.338872,128868
159364,2012-05-07 17:55:00,10 Tremont St Boston Ma,-71.060478,42.358333,128869
159366,2012-05-07 17:55:00,30 Boates Ct Boston Ma 02110,-71.052473,42.355977,128870
159367,2012-05-07 17:55:00,Unnamed Road Boston Ma,-71.067438,42.362533,128871
159368,2012-05-07 17:56:00,1430 Boylston St Boston Ma 02215,-71.10124,42.343608,128872
159369,2012-05-07 17:56:00,10 Black Falcon Ave Boston Ma 02210,-71.033788,42.34423,128873
159370,2012-05-07 20:03:00,60 Fairfield St Boston Ma 02116,-71.082138,42.349423,128874
159371,2012-05-07 20:03:00,Unnamed Road Boston Ma,-71.088685,42.349142,128875
159372,2012-05-07 17:56:00,50 Francis St Boston Ma 02215,-71.107273,42.335763,128876
159373,2012-05-07 17:56:00,Unnamed Road Boston Ma,-71.041062,42.349015,128877
159374,2012-05-07 17:56:00,Unnamed Road Boston Ma,-71.01939,42.362663,128878
159375,2012-05-07 17:56:00,South St Boston Ma,-71.114518,42.301372,128879
159377,2012-05-07 20:04:00,North St Boston Ma,-71.056242,42.360557,128880
159378,2012-05-07 17:56:00,370 Atlantic Ave Boston Ma 02110,-71.050813,42.35614,128881
159379,2012-05-07 17:57:00,90 High St Boston Ma 02110,-71.055002,42.354377,128882
159380,2012-05-07 17:57:00,710 Atlantic Ave Boston Ma 02111,-71.05608,42.35162,128883
159381,2012-05-05 21:24:00,542 Tremont St Boston Ma 02116,-71.071232,42.344272,128884
159383,2012-05-07 17:57:00,460 Boylston St Boston Ma 02116,-71.073365,42.351077,128885
159384,2012-05-07 17:57:00,258 D St Boston Ma 02127,-71.050737,42.338807,128886
159385,2012-05-07 17:57:00,760 Atlantic Ave Boston Ma 02111,-71.05643,42.350285,128887
159386,2012-05-07 20:04:00,544 Tremont St Boston Ma 02116,-71.071337,42.344185,128888
159387,2012-05-07 20:04:00,189 Summer St Boston Ma 02110,-71.055482,42.352787,128889
159388,2012-05-07 20:05:00,Unnamed Road Boston Ma,-71.018453,42.369195,128890
159389,2012-05-07 17:58:00,Fleet St Boston Ma,-71.051157,42.364125,128891
159390,2012-05-07 17:58:00,870 Boylston St Boston Ma 02199,-71.08339,42.348327,128892
159391,2012-05-07 20:05:00,10 Kilby St Boston Ma 02109,-71.05546,42.358773,128893
159392,2012-05-07 20:06:00,436 Commercial St Boston Ma 02109,-71.05272,42.36739,128894
159393,2012-05-07 20:06:00,190 Berkeley St Boston Ma 02116,-71.072603,42.350077,128895
159394,2012-05-07 20:07:00,225 Summer St Boston Ma 02210,-71.05415,42.351952,128896
159395,2012-05-07 17:58:00,720 Atlantic Ave Boston Ma 02111,-71.056057,42.35148,128897
159396,2012-05-07 17:59:00,370 W Warren Ave Boston Ma 02118,-71.078443,42.343185,128898
159397,2012-05-05 21:24:00,Commonwealth Ave Boston Ma,-71.118847,42.351355,128899
159398,2012-05-05 21:25:00,110 Canal St Boston Ma 02114,-71.059975,42.364502,128900
159400,2012-05-05 21:25:00,Fort Hill Wharf Boston Ma,-71.052982,42.353287,128901
159401,2012-05-07 20:07:00,750 Boylston St Boston Ma 02116,-71.081382,42.349183,128902
159402,2012-05-05 21:25:00,280 Summer St Boston Ma 02210,-71.050095,42.349942,128903
159403,2012-05-05 21:25:00,137 Cambridge St Boston Ma 02114,-71.063917,42.361155,128904
159404,2012-05-05 21:25:00,94 Queensberry St Boston Ma 02215,-71.099198,42.342258,128905
159406,2012-05-05 21:25:00,30 Park Plz Boston Ma 02116,-71.070005,42.351668,128906
159407,2012-05-05 21:25:00,276 Hanover St Boston Ma 02113,-71.054368,42.363908,128907
159408,2012-05-07 20:07:00,20 Milk St Boston Ma 02109,-71.058632,42.356833,128908
159409,2012-05-07 20:08:00,232 State St Boston Ma,-71.052127,42.35957,128909
159410,2012-05-07 20:08:00,110 Oliver St Boston Ma 02110,-71.052937,42.355852,128910
159412,2012-05-07 17:59:00,Unnamed Road Boston Ma,-71.022358,42.365638,128911
159413,2012-05-07 17:59:00,Park Plz Boston Ma,-71.067537,42.351943,128912
159414,2012-05-07 20:08:00,16 Broad St Boston Ma 02110,-71.054517,42.359015,128913
159415,2012-05-07 20:08:00,312 Tremont St Boston Ma 02116,-71.066552,42.348717,128914
159417,2012-05-07 18:00:00,240 Commonwealth Ave Boston Ma 02116,-71.082433,42.35053,128915
159418,2012-05-07 18:00:00,Unnamed Road Boston Ma,-71.01696,42.366533,128916
159419,2012-05-07 20:08:00,Unnamed Road Boston Ma,-71.082922,42.348862,128917
159420,2012-05-07 20:09:00,1400 Boylston St Boston Ma 02215,-71.100693,42.343832,128918
159421,2012-05-07 20:09:00,6 Sleeper St Boston Ma 02210,-71.04976,42.351352,128919
159424,2012-05-05 21:26:00,369 Hanover St Boston Ma 02113,-71.052918,42.365647,128920
159427,2012-05-07 18:00:00,Unnamed Road Boston Ma,-71.084143,42.346087,128921
159428,2012-05-07 18:00:00,Unnamed Road Boston Ma,-71.0184,42.3625,128922
159429,2012-05-07 18:00:00,710 Atlantic Ave Boston Ma 02111,-71.055887,42.351492,128923
159430,2012-05-07 18:00:00,98 Bailey St Boston Ma 02124,-71.064655,42.284822,128924
159431,2012-05-07 18:01:00,Unnamed Road Boston Ma,-71.022197,42.365128,128925
159432,2012-05-07 18:01:00,31 Western Ave Boston Ma 02134,-71.120262,42.364077,128926
159433,2012-05-07 18:01:00,3 Harrison Ave Boston Ma 02111,-71.06128,42.353638,128927
159434,2012-05-07 18:01:00,5 13th St Boston Ma 02129,-71.051947,42.37806,128928
159436,2012-05-07 18:01:00,720 Boylston St Boston Ma 02116,-71.080053,42.349467,128929
159437,2012-05-07 18:01:00,200 Summer St Boston Ma 02210,-71.055194,42.352443,128930
159438,2012-05-07 20:09:00,Unnamed Road Boston Ma,-71.120307,42.36487,128931
159439,2012-05-07 20:09:00,330 Washington St Boston Ma 02108,-71.058817,42.35684,128932
159440,2012-05-07 20:09:00,Unnamed Road Boston Ma,-71.016968,42.366162,128933
159441,2012-05-07 20:09:00,143 Tremont St Boston Ma 02111,-71.063112,42.355542,128934
159442,2012-05-07 20:09:00,Unnamed Road Boston Ma,-71.058442,42.352427,128935
159443,2012-05-07 18:02:00,70 Kneeland St Boston Ma 02111,-71.060722,42.350452,128936
159444,2012-05-07 18:02:00,72 Federal St Boston Ma 02110,-71.056423,42.3555,128937
159445,2012-05-07 18:02:00,Unnamed Road Boston Ma,-71.017925,42.36244,128938
159446,2012-05-05 21:26:00,420 Marlborough St Boston Ma 02115,-71.088995,42.350042,128939
159447,2012-05-05 21:26:00,Commonwealth Ave Boston Ma,-71.121507,42.351693,128940
159449,2012-05-05 21:26:00,Unnamed Road Boston Ma,-71.01872,42.369273,128941
159450,2012-05-05 21:26:00,101 Tremont St Boston Ma 02108,-71.061077,42.357307,128942
159451,2012-05-05 21:26:00,48 Exeter St Boston Ma 02116,-71.079472,42.349617,128943
159453,2012-05-05 21:26:00,850 Boylston St Boston Ma 02199,-71.083168,42.348473,128944
159454,2012-05-07 18:02:00,50 Exchange St Boston Ma 02109,-71.05622,42.358417,128945
159455,2012-05-07 18:03:00,I-93 Boston Ma,-71.0602,42.349,128946
159456,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.022433,42.365178,128947
159458,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.018093,42.362802,128948
159459,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.023027,42.367607,128949
159460,2012-05-07 20:10:00,780 Boylston St Boston Ma 02199,-71.081878,42.348877,128950
159461,2012-05-07 20:10:00,830 Boylston St Boston Ma 02199,-71.082695,42.34856,128951
159462,2012-05-07 20:10:00,30 Arch St Boston Ma 02110,-71.057895,42.35618,128952
159463,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.022613,42.365398,128953
159464,2012-05-07 18:04:00,1070 Boylston St Boston Ma 02215,-71.087982,42.34719,128954
159465,2012-05-07 18:04:00,170 Tremont St Boston Ma 02111,-71.06411,42.353835,128955
159466,2012-05-07 18:04:00,180 Brookline Ave Boston Ma 02215,-71.101422,42.344267,128956
159468,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.018177,42.36267,128957
159469,2012-05-07 18:04:00,Huntington Ave @ I-90 Boston Ma,-71.077443,42.34847,128958
159470,2012-05-07 18:05:00,Unnamed Road Boston Ma,-71.022545,42.365532,128959
159472,2012-05-07 20:11:00,80 School St Boston Ma 02108,-71.059965,42.358058,128960
159473,2012-05-07 20:11:00,50 Gloucester St Boston Ma 02115,-71.084007,42.34901,128961
159474,2012-05-07 20:11:00,1070 Boylston St Boston Ma 02215,-71.087877,42.347145,128962
159475,2012-05-07 20:11:00,Charles St Boston Ma,-71.069223,42.356095,128963
159476,2012-05-07 20:11:00,I-93 Boston Ma,-71.05765,42.352372,128964
159477,2012-05-07 20:12:00,840 Boylston St Boston Ma 02199,-71.082868,42.348575,128965
159478,2012-05-07 18:05:00,Unnamed Road Boston Ma,-71.084045,42.346112,128966
159479,2012-05-07 18:05:00,180 Brookline Ave Boston Ma 02215,-71.101162,42.34434,128967
159480,2012-05-07 18:05:00,105 Causeway St Boston Ma 02114,-71.061682,42.365358,128968
159481,2012-05-07 18:05:00,130 Beacon St Boston Ma 02116,-71.073907,42.35503,128969
159482,2012-05-07 20:12:00,94 S Charles St Boston Ma 02116,-71.066488,42.349932,128970
159483,2012-05-07 20:12:00,70 Oliver St Boston Ma 02110,-71.05322,42.35608,128971
159485,2012-05-07 20:13:00,210 Franklin St Boston Ma 02110,-71.054968,42.356,128972
159486,2012-05-07 20:13:00,60 N North Grove St Boston Ma,-71.06854,42.361938,128973
159487,2012-05-07 20:13:00,270 Essex St Boston Ma 02111,-71.056125,42.351932,128974
159488,2012-05-07 20:13:00,103 Milk St Boston Ma 02109,-71.055018,42.357205,128975
159489,2012-05-07 20:13:00,Unnamed Road Boston Ma,-71.022162,42.365472,128976
159490,2012-05-07 20:13:00,252 Atlantic Ave Boston Ma 02110,-71.050832,42.356918,128977
159491,2012-05-07 18:05:00,140 Franklin St Boston Ma 02110,-71.056225,42.35552,128978
159492,2012-05-07 20:13:00,Harcourt St Boston Ma,-71.07954,42.346893,128979
159493,2012-05-07 20:14:00,210 State St Boston Ma,-71.052708,42.359545,128980
159494,2012-05-07 20:14:00,210 Mount Vernon St Boston Ma,-71.048785,42.319613,128981
159495,2012-05-07 20:15:00,Unnamed Road Boston Ma,-71.018652,42.36911,128982
159496,2012-05-07 20:15:00,Unnamed Road Boston Ma,-71.06285,42.328758,128983
159497,2012-05-05 21:26:00,720 Atlantic Ave Boston Ma 02111,-71.056028,42.351333,128984
159498,2012-05-05 21:26:00,Unnamed Road Boston Ma,-71.080212,42.346852,128985
159499,2012-05-05 21:26:00,Unnamed Road Boston Ma,-71.077542,42.348902,128986
159500,2012-05-05 21:26:00,20 Lagrange St Boston Ma 02116,-71.06333,42.351388,128987
159503,2012-05-07 20:16:00,145 Dartmouth St Boston Ma 02116,-71.076135,42.34749,128988
159504,2012-05-07 20:16:00,180 Canal St Boston Ma 02114,-71.06118,42.365318,128989
159505,2012-05-07 20:16:00,Unnamed Road Boston Ma,-71.0187,42.3692,128990
159507,2012-05-07 18:06:00,250 Hanover St Boston Ma 02113,-71.054792,42.363482,128991
159508,2012-05-07 20:16:00,Unnamed Road Boston Ma,-71.084152,42.346047,128992
159509,2012-05-07 20:17:00,Unnamed Road Boston Ma,-71.081455,42.345967,128993
159510,2012-05-07 18:06:00,40 Oliver St Boston Ma 02110,-71.053867,42.356387,128994
159511,2012-05-07 18:06:00,140 Franklin St Boston Ma 02110,-71.056163,42.355415,128995
159512,2012-05-05 21:27:00,620 Atlantic Ave Boston Ma 02210,-71.055143,42.352867,128996
159514,2012-05-05 21:27:00,600 Massachusetts Ave Boston Ma,-71.077007,42.336645,128997
159515,2012-05-05 21:27:00,100 St James Ave Boston Ma 02116,-71.07456,42.350022,128998
159516,2012-05-05 21:27:00,345 W Broadway Boston Ma 02127,-71.04997,42.338305,128999
159517,2012-05-05 21:27:00,I-93 Boston Ma,-71.052415,42.359338,129000
159518,2012-05-05 21:27:00,680 Boylston St Boston Ma 02116,-71.078995,42.349623,129001
159519,2012-05-07 18:07:00,Unnamed Road Boston Ma,-71.022205,42.365297,129002
159520,2012-05-07 18:07:00,103 Causeway St Boston Ma 02114,-71.06176,42.36531,129003
159521,2012-05-07 18:07:00,Unnamed Road Boston Ma,-71.021975,42.365385,129004
159522,2012-05-07 20:17:00,150 Tremont St Boston Ma 02111,-71.063477,42.355018,129005
159523,2012-05-07 20:17:00,Unnamed Road Boston Ma,-71.022095,42.365252,129006
159524,2012-05-07 20:17:00,20 Butler Row Boston Ma 02109,-71.05521,42.359367,129007
159525,2012-05-07 20:17:00,Unnamed Road Boston Ma,-71.022275,42.365282,129008
159526,2012-05-07 20:17:00,Unnamed Road Boston Ma,-71.022527,42.365455,129009
159527,2012-05-07 20:18:00,50 Exchange St Boston Ma 02109,-71.056118,42.358327,129010
159528,2012-05-07 20:18:00,Unnamed Road Boston Ma,-71.081973,42.348752,129011
159529,2012-05-07 18:07:00,Unnamed Road Boston Ma,-71.022467,42.365422,129012
159530,2012-05-07 18:08:00,80 Mckinley Sq Boston Ma 02109,-71.053212,42.35927,129013
159531,2012-05-07 18:08:00,Unnamed Road Boston Ma,-71.064692,42.363628,129014
159532,2012-05-07 18:08:00,Unnamed Road Boston Ma,-71.022472,42.365528,129015
159533,2012-05-07 20:18:00,250 Northern Ave Boston Ma 02210,-71.039138,42.348937,129016
159534,2012-05-07 20:18:00,I-90 @ Dartmouth St Boston Ma,-71.076057,42.347817,129017
159535,2012-05-05 21:27:00,60 N073 Boston Ma,-71.114575,42.300648,129018
159536,2012-05-05 21:05:00,96 Huntington Ave Boston Ma,-71.079362,42.347032,129019
159538,2012-05-07 18:08:00,107 Jersey St Boston Ma 02215,-71.097175,42.343183,129020
159539,2012-05-07 18:08:00,40 Cedar Lane Way Boston Ma 02108,-71.069982,42.358112,129021
159540,2012-05-07 18:08:00,80 Federal St Boston Ma 02110,-71.05655,42.355392,129022
159541,2012-05-07 18:08:00,Brighton Ave @ Commonwealth Ave Boston Ma,-71.12529,42.352165,129023
159542,2012-05-07 18:08:00,Unnamed Road Boston Ma,-71.016828,42.366383,129024
159543,2012-05-07 18:08:00,214 Clarendon St Boston Ma 02116,-71.075452,42.35077,129025
159544,2012-05-07 18:09:00,490 Boylston St Boston Ma 02116,-71.074293,42.350797,129026
159545,2012-05-07 18:09:00,Unnamed Road Boston Ma,-71.022087,42.365322,129027
159546,2012-05-07 18:09:00,Unnamed Road Boston Ma,-71.02253,42.365477,129028
159547,2012-05-07 18:09:00,690 Boylston St Boston Ma 02116,-71.079308,42.349588,129029
159548,2012-05-07 18:09:00,50 Federal St Boston Ma 02110,-71.056497,42.355842,129030
159552,2012-05-05 21:28:00,840 Boylston St Boston Ma 02199,-71.082963,42.34858,129031
159553,2012-05-05 21:28:00,242 Hanover St Boston Ma 02113,-71.054888,42.363393,129032
159554,2012-05-05 21:28:00,89 Massachusetts Ave Boston Ma 02115,-71.088508,42.348617,129033
159555,2012-05-05 21:28:00,910 Beacon St Boston Ma,-71.105252,42.346462,129034
159556,2012-05-07 18:10:00,70 N North Grove St Boston Ma,-71.06859,42.36203,129035
159557,2012-05-07 18:10:00,Unnamed Road Boston Ma,-71.017977,42.366053,129036
159559,2012-05-07 18:10:00,Forsyth St Boston Ma,-71.09055,42.339607,129037
159560,2012-05-07 18:11:00,Unnamed Road Boston Ma,-71.040827,42.348845,129038
159561,2012-05-07 18:11:00,90 School St Boston Ma 02108,-71.060215,42.358054,129039
159563,2012-05-07 18:11:00,Unnamed Road Boston Ma,-71.120417,42.364675,129040
159564,2012-05-07 18:12:00,30 Chapman Pl Boston Ma,-71.059948,42.35777,129041
159565,2012-05-07 18:12:00,Unnamed Road Boston Ma,-71.021743,42.365017,129042
159566,2012-05-07 18:12:00,25 Huntington Ave Boston Ma,-71.077453,42.348748,129043
159568,2012-05-07 18:12:00,6 Harrison Ave Boston Ma 02111,-71.061255,42.353783,129044
159569,2012-05-07 18:12:00,30 Oliver St Boston Ma 02110,-71.054313,42.356645,129045
159570,2012-05-07 18:12:00,1080 Boylston St Boston Ma 02215,-71.087983,42.347113,129046
159572,2012-05-07 20:19:00,Unnamed Road Boston Ma,-71.0743,42.348498,129047
159573,2012-05-07 20:19:00,830 Boylston St Boston Ma 02199,-71.082762,42.348578,129048
159574,2012-05-07 20:19:00,40 Park Plz Boston Ma 02116,-71.069975,42.351328,129049
159575,2012-05-07 20:19:00,161 Berkeley St Boston Ma 02116,-71.072167,42.349383,129050
159576,2012-05-07 20:20:00,830 Boylston St Boston Ma 02199,-71.082695,42.348537,129051
159578,2012-05-07 20:20:00,50 N073 Boston Ma,-71.114483,42.300673,129052
159579,2012-05-05 01:04:00,370 Newbury St Boston Ma 02116,-71.088112,42.348112,129053
159580,2012-05-05 01:04:00,10 Braddock Park Boston Ma 02116,-71.077887,42.343775,129054
159581,2012-05-05 01:04:00,Commonwealth Ave Boston Ma,-71.131197,42.350179,129055
159582,2012-05-05 01:04:00,850 Boylston St Boston Ma 02199,-71.083195,42.348503,129056
159583,2012-05-05 01:04:00,99 Kenmore St Boston Ma 02215,-71.094963,42.349348,129057
159584,2012-05-05 01:04:00,50 Queensberry St Boston Ma 02215,-71.09705,42.342825,129058
159585,2012-05-07 18:13:00,Unnamed Road Boston Ma,-71.018703,42.369262,129059
159586,2012-05-07 18:13:00,110 Huntington Ave Boston Ma,-71.081465,42.345422,129060
159587,2012-05-07 18:13:00,20 Tremont St Boston Ma,-71.060027,42.358487,129061
159588,2012-05-05 01:04:00,Unnamed Road Boston Ma,-71.080623,42.348728,129062
159589,2012-05-05 01:04:00,Brighton Ave @ Gardner St Boston Ma,-71.132358,42.353147,129063
159590,2012-05-05 01:04:00,60 St Stephen St Boston Ma 02115,-71.08711,42.34201,129064
159591,2012-05-05 01:04:00,241 Tremont St Boston Ma 02116,-71.06487,42.350783,129065
159592,2012-05-05 01:04:00,80 Harvard Ave Boston Ma 02134,-71.13225,42.353768,129066
159593,2012-05-05 01:04:00,730 E Broadway Boston Ma 02127,-71.03614,42.335657,129067
159594,2012-05-07 20:21:00,Unnamed Road Boston Ma,-71.018507,42.369188,129068
159595,2012-05-07 20:21:00,Unnamed Road Boston Ma,-71.022523,42.365442,129069
159596,2012-05-05 21:28:00,273 Hanover St Boston Ma 02113,-71.054507,42.36377,129070
159598,2012-05-05 21:28:00,20 Lathrop Pl Boston Ma 02113,-71.054188,42.363973,129071
159599,2012-05-05 21:27:00,Unnamed Road Boston Ma,-71.03401,42.31578,129072
159601,2012-05-05 21:29:00,1220 Commonwealth Ave Boston Ma,-71.130838,42.350587,129073
159602,2012-05-07 20:21:00,176 Congress St Boston Ma 02110,-71.055785,42.355303,129074
159603,2012-05-07 20:21:00,Boylston St @ Eliot St Boston Ma 02116,-71.069158,42.352193,129075
159604,2012-05-07 20:21:00,Unnamed Road Boston Ma,-71.017037,42.366273,129076
159605,2012-05-07 20:21:00,70 Stuart St Boston Ma 02116,-71.064757,42.351118,129077
159607,2012-05-07 18:13:00,Unnamed Road Boston Ma,-71.041172,42.349233,129078
159608,2012-05-07 18:14:00,830 Boylston St Boston Ma 02199,-71.082837,42.348537,129079
159609,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.018657,42.369237,129080
159610,2012-05-07 18:14:00,720 Commonwealth Ave Boston Ma,-71.105215,42.349635,129081
159611,2012-05-05 21:29:00,220 Brookline Ave Boston Ma 02215,-71.102373,42.343682,129082
159612,2012-05-05 21:29:00,240 Franklin St Boston Ma 02110,-71.054552,42.356303,129083
159613,2012-05-05 21:29:00,110 Causeway St Boston Ma 02114,-71.06147,42.3655,129084
159614,2012-05-05 21:29:00,102 E Berkeley St Boston Ma 02118,-71.065743,42.343875,129085
159616,2012-05-05 21:30:00,Brighton Ave @ Gardner St Boston Ma,-71.130705,42.352808,129086
159617,2012-05-05 21:30:00,Unnamed Road Boston Ma,-71.016742,42.366177,129087
159618,2012-05-07 20:21:00,710 Atlantic Ave Boston Ma 02111,-71.05602,42.35153,129088
159619,2012-05-07 20:21:00,190 Stuart St Boston Ma 02116,-71.067377,42.350582,129089
159620,2012-05-07 20:22:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.096912,42.348695,129090
159621,2012-05-07 20:22:00,3 Beacon St Boston Ma 02116,-71.060548,42.35822,129091
159622,2012-05-07 20:22:00,140 Franklin St Boston Ma 02110,-71.056137,42.355521,129092
159623,2012-05-07 20:22:00,710 Atlantic Ave Boston Ma 02111,-71.055835,42.351658,129093
159624,2012-05-07 20:22:00,Huntington Ave @ I-90 Boston Ma,-71.077498,42.34842,129094
159625,2012-05-07 20:22:00,170 Bedford St Boston Ma 02111,-71.058005,42.353483,129095
159626,2012-05-07 20:22:00,Unnamed Road Boston Ma,-71.018173,42.362585,129096
159627,2012-05-07 20:22:00,Unnamed Road Boston Ma,-71.036438,42.335535,129097
159628,2012-05-07 20:22:00,200 Summer St Boston Ma 02210,-71.054957,42.352488,129098
159630,2012-05-07 20:23:00,80 Federal St Boston Ma 02110,-71.05619,42.35539,129099
159631,2012-05-07 18:11:00,260 Hanover St Boston Ma 02113,-71.054727,42.363657,129100
159632,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.022602,42.365502,129101
